Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-09-28, 8.29, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-09-29, 7.916, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-09-30, 7.263, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-01, 5.594, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-02, 5.984, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-03, 3.597, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-04, -0.473, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-05, 0.888, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-06, -1.888, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-07, -1.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-08, 2.08, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-09, 2.065, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-10, 3.69, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-11, 3.83, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-12, 3.465, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-13, 4.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-14, 5.725, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-15, 8.824, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-16, 8.916, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-17, 8.023, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-18, 4.099, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-19, 0.426, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-20, -1.034, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-21, 1.472, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-22, 3.294, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-23, 3.729, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-24, 4.889, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-25, 4.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-26, 1.963, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-27, 4.116, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-28, 6.42, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-29, 5.539, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-30, 4.899, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-10-31, 6.595, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-01, 3.849, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-02, 0.22, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-03, 0.882, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-04, 2.954, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-05, 2.284, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-06, 1.574, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-07, 0.492, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-08, 0.638, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-09, 1.09, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-10, 1.433, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-11, 0.467, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-12, -0.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-13, -1.065, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-14, 0.576, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-15, 1.434, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-16, 2.916, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-17, -4.061, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-18, -10.51, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-19, -5.214, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-20, 0.593, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-21, 0.078, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-22, -2.884, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-23, -7.393, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-24, -8.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-25, -11.201, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-26, -8.678, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-27, -6.407, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-28, -9.48, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-29, -13.836, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-11-30, -17.918, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-01, -12.857, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-02, -10.126, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-03, -11.206, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-04, -11.276, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-05, -5.475, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-06, -9.063, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-07, -15.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-08, -15.818, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-09, -5.053, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-10, -2.802, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-11, -3.002, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-12, -2.921, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-13, -3.915, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-14, -2.315, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-15, -0.773, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-16, -1.283, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-17, -12.787, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-18, -20.609, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-19, -19.166, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-20, -11.675, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-21, -7.711, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-22, -3.741, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-23, -4.537, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-24, -5.798, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-25, -8.697, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-26, -15.536, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-27, -14.674, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-28, -4.42, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-29, -12.605, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-30, -9.182, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2016-12-31, -10.241, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-01, -9.469, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-02, -6.984, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-03, -7.536, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-04, -6.781, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-05, -7.429, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-06, -19.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-07, -17.369, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-08, -6.68, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-09, -0.903, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-10, -5.548, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-11, -5.165, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-12, -5.476, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-13, -4.31, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-14, -3.917, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-15, -4.304, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-16, -4.684, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-17, -8.761, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-18, -14.307, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-19, -11.662, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-20, -8.143, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-21, -8.454, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-22, -9.744, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-23, -6.829, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-24, -13.223, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-25, -16.077, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-26, -19.107, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-27, -23.383, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-28, -15.76, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-29, -12.814, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-30, -10.464, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-01-31, -4.964, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-01, -1.568, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-02, -3.697, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-03, -5.086, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-04, -3.387, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-05, -5.538, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-06, -5.036, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-07, -2.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-08, -0.775, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-09, 1.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-10, 2.849, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-11, -0.422, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-12, -1.053, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-13, -2.593, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-14, -9.1, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-15, -10.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-16, -9.599, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-17, -5.194, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-18, -1.491, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-19, -3.36, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-20, -4.453, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-21, -0.693, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-22, 1.411, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-23, -8.416, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-24, -12.718, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-25, -14.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-26, -13.805, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-27, -8.048, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-02-28, -8.455, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-01, -14.352, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-02, -14.733, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-03, -11.535, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-04, -6.827, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-05, -3.566, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-06, -9.952, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-07, -9.706, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-08, -3.129, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-09, -0.817, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-10, -1.736, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-11, -0.674, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-12, -0.727, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-13, -0.064, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-14, 2.017, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-15, 0.07, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-16, 1.421, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-17, 1.085, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-18, 1.752, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-19, 2.358, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-20, 2.364, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-21, 2.838, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-22, 2.992, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-23, 0.764, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-24, -1.088, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-25, -1.6, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-26, 0.198, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-27, -0.543, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-28, -0.372, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-29, -1.075, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-30, -0.14, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-03-31, -0.265, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Billy_Barr, 2 meters,2017-04-01, -1.625, degreeCelsius, EastRiver
