Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/19/16,8.4, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/20/16,9.367, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/21/16,10.379, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/22/16,8.083, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/23/16,6.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/24/16,7.054, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/25/16,5.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/26/16,5.929, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/27/16,5.979, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/28/16,6.246, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/29/16,5.946, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/30/16,7.192, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,8/31/16,9.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/1/16,9.567, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/2/16,8.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/3/16,8.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/4/16,7.842, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/5/16,8.779, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/6/16,8.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/7/16,9.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/8/16,9.383, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/9/16,8.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/10/16,8.808, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/11/16,9.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/12/16,7.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/13/16,5.912, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/14/16,6.512, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/15/16,4.812, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/16/16,4.9, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/17/16,5.5, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/18/16,7.387, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/19/16,8.567, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/20/16,9.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/21/16,6.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/22/16,9.329, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/23/16,3.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/24/16,0.033, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/25/16,3.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/26/16,6.292, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/27/16,7.675, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/28/16,8.168, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/29/16,8.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,9/30/16,6.154, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/1/16,5.125, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/2/16,6.754, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/3/16,3.896, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/4/16,-0.075, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/5/16,0.8, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/6/16,-1.592, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/7/16,-0.262, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/8/16,3.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/9/16,3.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/10/16,3.833, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/11/16,3.262, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/12/16,2.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/13/16,3.9, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/14/16,5.608, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/15/16,8.7, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/16/16,8.396, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/17/16,7.546, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/18/16,5.052, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/19/16,-0.367, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/20/16,-0.104, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/21/16,2.959, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/22/16,3.781, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/23/16,4.359, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/24/16,5.167, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/25/16,4.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/26/16,2.505, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/27/16,3.647, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/28/16,6.4, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/29/16,5.725, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/30/16,5.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,10/31/16,6.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/1/16,3.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/2/16,1.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/3/16,2.387, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/4/16,3.548, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/5/16,2.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/6/16,1.529, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/7/16,1.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/8/16,1.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/9/16,1.265, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/10/16,1.947, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/11/16,1.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/12/16,0.842, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/13/16,-0.467, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/14/16,1.95, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/15/16,1.43, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/16/16,3.479, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/17/16,-3.979, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/18/16,-8.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/19/16,-2.592, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/20/16,1.192, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/21/16,0.567, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/22/16,-2.987, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/23/16,-5.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/24/16,-7.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/25/16,-7.533, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/26/16,-4.917, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/27/16,-6.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/28/16,-9.596, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/29/16,-11.735, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,11/30/16,-14.987, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/1/16,-11.233, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/2/16,-9.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/3/16,-10.046, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/4/16,-9.175, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/5/16,-5.767, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/6/16,-8.491, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/7/16,-15.709, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/8/16,-14.837, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/9/16,-5.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/10/16,-3.862, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/11/16,-3.779, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/12/16,-5.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/13/16,-5.642, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/14/16,-2.837, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/15/16,-1.258, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/16/16,-1.596, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/17/16,-13.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/18/16,-18.996, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/19/16,-13.204, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/20/16,-6.283, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/21/16,-5.612, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/22/16,-3.346, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/23/16,-3.804, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/24/16,-4.733, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/25/16,-8.633, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/26/16,-14.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/27/16,-11, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/28/16,-6.275, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/29/16,-8.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/30/16,-6.65, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,12/31/16,-7.817, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/1/17,-8.471, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/2/17,-6.554, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/3/17,-8.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/4/17,-6.117, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/5/17,-8.242, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/6/17,-16.7, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/7/17,-13.642, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/8/17,-4.871, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/9/17,-1.171, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/10/17,-6.021, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/11/17,-5.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/12/17,-5.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/13/17,-4.096, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/14/17,-3.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/15/17,-2.333, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/16/17,-2.617, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/17/17,-5.617, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/18/17,-9.054, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/19/17,-6.683, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/20/17,-6.896, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/21/17,-7.95, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/22/17,-8.7, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/23/17,-7.046, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/24/17,-12.042, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/25/17,-16.342, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/26/17,-18.696, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/27/17,-15.008, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/28/17,-8.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/29/17,-4.875, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/30/17,-4.383, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,1/31/17,-2.296, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/1/17,-2.529, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/2/17,-4.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/3/17,-4.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/4/17,-2.996, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/5/17,-4.567, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/6/17,-4.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/7/17,-2.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/8/17,-1.908, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/9/17,-0.152, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/10/17,0.13, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/11/17,-0.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/12/17,-1.108, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/13/17,-2.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/14/17,-6.687, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/15/17,-5.829, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/16/17,-4.557, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/17/17,-1.608, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/18/17,0.329, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/19/17,-1.846, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/20/17,-3.212, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/21/17,-0.848, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/22/17,0.187, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/23/17,-8.433, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/24/17,-13.792, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/25/17,-15.437, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/26/17,-12.537, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/27/17,-8.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,2/28/17,-8.442, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/1/17,-13.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/2/17,-8.987, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/3/17,-6.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/4/17,-3.187, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/5/17,-2.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/6/17,-10.483, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/7/17,-8.862, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/8/17,-2.654, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/9/17,0.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/10/17,0.858, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/11/17,0.75, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/12/17,-0.521, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/13/17,-0.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/14/17,2.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/15/17,1.033, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/16/17,3.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/17/17,2.048, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/18/17,1.4, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/19/17,3.771, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/20/17,3.713, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/21/17,3.512, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/22/17,2.991, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/23/17,0.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/24/17,-2.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/25/17,-0.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/26/17,-0.604, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/27/17,-0.662, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/28/17,-0.608, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/29/17,-1.637, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/30/17,0.1, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,3/31/17,-0.517, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/1/17,-1.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/2/17,-0.533, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/3/17,-3.092, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/4/17,-6.192, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/5/17,-4.958, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/6/17,-0.029, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/7/17,3.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/8/17,3.133, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_upper_taylor, 0 meters,4/9/17,-2.325, degreeCelsius, EastRiver
